product_id,content,customer_id,user_name,stars,comment_id
13853023,"Một quyển sách được đầu tư tâm huyết và viết rất cẩn thận, chi tiết, mình tin sẽ giúp cho phụ huynh có hiểu biết đúng về dạy STEM là thế nào. Có thể bộn bề cơ chế trường học vẫn chưa áp dụng STEM phổ biến cả nước được nhưng ""ở trường cứ dạy, về nhà bồi dưỡng thêm STEM"" thì sẽ tốt hơn. Ngoài ra, Cô cũng có một trang cùng tên trên Facebook, quý Phụ huynh cũng nên theo dõi.",7386511,Phạm Nguyễn Trung Nghĩa,5,2304721
13853023,"- Một cuốn sách nên có trong tủ sách gia đình, bố mẹ học hỏi các phương pháp để hỗ trợ con trong quá trình học tập. Đặc biệt, tác giả liệt kê rất nhiều nguồn miễn phí để cha mẹ và các con tham khảo trong quá trình học tập",6681731,Nguyen Mai Lan,4,2247444
13853023,"Một cuốn sách rất nhiều thông tin về các tài liệu học Toán, Tiếng Anh, Khoa học, STEM của nước ngoài.
Khi chưa biết cuốn sách này mình phải đi cóp nhặt trên mạng, rất mất thời gian.
Qua sách mới thấy giáo dục Mỹ tiên tiến thật, trẻ con không phải ngồi dưới nghe cô thao thao bất tuyệt, mà được tự khám phá những kiến thức.",1730361,Lại Tuyết Hạnh,5,2267192
13853023,"Tiki giao hàng nhanh, hàng gói đẹp. Sách có nội dung rất hay, vô cùng hữu ích cho những mẹ muốn hướng dẫn con tự học ở nhà,. Mình mua sách trên Tiki rất nhiều lần và lần nào cũng rất hài lòng. Sẽ còn tiếp tục ủng hộ dài dài.",11863244,Vân Anh,5,4995393
13853023,"Mình có theo dõi trang Học kiểu Mỹ tại nhà của cô Hồng, và rất thích những bài viết của cô về cách đồng hành cùng con. Và trong quyển sách có rất nhiều thông tin hay, chi tiết hơn so với các bài viết trên trang. Theo mình đây là 1 quyển sách đáng đọc.",128485,Dinh Phuong,5,2508400
13853023,"Nội dung rất bổ ích, giúp cho phụ huynh dạy con được tự lập và được phát triển tư duy theo chiều hướng cá nhân, khuyến khích con được làm, học những điều mình thích không gò bó nhưng vẫn phát triển toàn diện theo chiều hướng tích cực",1408456,Chị Thư,5,3022490
13853023,"Sách viết chi tiết chương trình học bên Mỹ cho trẻ. Cha mẹ có thể tham khảo và áp dụng , rất hữu ích. Một số free apps được cung cấp.",12649215,Phạm Huyền,5,3156525
13853023,"Tiki hẹn ngày giao 16/5 nhưng đến 29/5 vẫn ko thấy gì, cũng ko có thông báo chính thức, ko có bộ phận chăm sóc khách hàng cụ thể",876172,Pham Thi Van Hanh,1,2225067
13853023,"Sách hay, giao hàng nhanh, rất bổ ích cho nhà có bạn nhỏ muốn học thêm chương trình nước ngoài!",300798,Nguyễn Ngọc Loan,4,3240377
13853023,Sách cụ thể từng mục giúp bố mẹ dễ áp dụng cho con. Nên đọc.,6337291,Hoàng Lý,5,3602130
13853023,rất hài lòng về quyển sách!!! sau này có con mình sẽ dạy nó theo phương pháp này.,7993876,Hùng Đỗ Thành,5,2443720
13853023,thấy sách mới nên cho 5 sao thôi chứ mình chưa đọc,16577795,Huỳnh thị ngọc diễm,5,4674036
13853023,"Sách viết vào đúng trọng tâm, đáng đọc, sách còn mới.",359020,Nguyễn Dũng,5,3500198
13853023,"Nội dung rất hay, bổ ích. Sách đóng gói cẩn thận, giao hàng nhanh chóng",348730,Nguyễn Phương  Dung,5,2462153
13853023,sách hay nên đọc.gửi hàng siêu chậm. sách bị quăn ở gáy.,10691159,Đai Hà,3,2901180
13853023,Mình chờ đợi nhiều hơn từ quyển này. Nhưng hơi thất vọng,965314,Nguyễn Hồng,2,2684594
13853023,Hài lòng với những gì mình nhận được.,17612353,Nguyễn Hồng Hạnh,5,4276956
13853023,rất hài lòng về sản phẩm. nội dung rất cần thiết cho tôi,13871755,Hoa Nguyễn,5,2567960
13853023,sách khá hữu ích cho các bà mẹ định hướng con,16863726,Dinh Thị Ngọc,5,3271247
13853023,"Rất hài lòng. 
Thông tin rất hữu ích.",113374,Vu Hong Nhung,5,3609679
13853023,"Hay, nhiều kinh nghiệm bổ ích .....................",508863,Võ Ngọc Tuệ,5,2549662
13853023,Sách hay nhiều nội dung rất thú vị,12314745,Lam Thi Kieu Oanh,5,3190161
13853023,,591722,PhuongAnh Nguyen,5,4447484
13853023,,10304521,Hân Nguyễn,5,4336684
13853023,,7087671,Giang Thieu Trung,5,4282163
13853023,,15276804,Lê Linh,5,4170942
13853023,,10930590,Phạm Thị Thanh Huyền,5,4119307
13853023,,8834649,Quách Trung Đông,5,4014811
44251095,"Sản phẩm đẹp, rất ưng ý, sẽ ủng hộ tiếp, cảm ơn bạn",13571057,Nhật Hải,5,3143250
44251095,Sách đẹp,1480825,HO THUY,5,5132356
44251095,,7677578,Nguyễn Thanh Thuỷ,4,5094396
44251095,,6717504,Lê Biên Giới,3,4880350
44251095,,619265,Quynh Huong Ngo,5,4397118
408916,"Mình là khách hàng thường xuyên của tiki, trước tới nay tiki sách mới, hôm nay vừa nhận đc đơn hàng , mà sách như sách cũ, cảm thấy rất khó chịu, như bị lừa, tiki xem lại dùm, vì mình mua với giá tiền sách mới nhé, yêu sách mà thấy sách vậy rất chi là buồn",5508573,Phuc Pham,1,1211842
408916,"Sách mình chưa đọc hết nội dung nhưng thấy có nhiều thông tin hữu ích..Điều làm mình thất vọng là đóng gói sách..Khi mình nhận đc sách bị nhăn bên trong, kiểu như bị ướt..(Hình bên dưới )",7927181,Thủy Hoàng,3,2336789
408916,"Các giới thiệu trong sách về trẻ ngủ xuyên đêm, ko bám mẹ... mới đọc có vẻ hấp dẫn nhưng rất nguy hiểm nếu hiểu sai. 

Trẻ em căn bản cần sự yêu thương từ cha mẹ, và nếu được làm nũng phù hợp, yêu thương đủ thì lớn lên trẻ sẽ trở thành người có trái tim hạnh phút, biết yêu thương. Vì vậy độc lập tốt, nhưng chưa đủ, nếu độc lập mà bé ko hạnh phúc, thờ ơ.

Các quan điểm sách về ngủ xuyên đêm, cai ti sớm thực ra cực chẳng đã mới phải dùng, nếu bạn làm đúng tự đầu và tự nhiên như ""68 Giác ngộ và ngộ nhận nuôi con sữa mẹ"" thì việc bú đêm tốt cho cả mẹ và con, và con theo mẹ là bản năng yêu thương muôn loài. Tới tuổi con sẽ tự nhiên tách dần. Nhưng nếu bạn gặp khó khăn phải cho bú bình, đi làm sáng đến tối, hay không có ai hỗ trợ thì cần xem xét những lý thuyết trên.

Tóm lại, mọi tri thức đều cần suy xét cẩn thận trước khi áp dụng. Ko phải sách luôn đúng.",927667,Le Thi Giang Huong,2,1696238
